subject_id,task_part,block_order,block_condition,category_type,num_stim_rep,image,category,task_block,stim_num,correct_mem_response,mem_response,confidence,rt,mem_acc,conf_number,conf_rating,foil_type,memory_delay
5813,memory_trial,6,2,old,6,tree6.png,tree,plants,6,old,old,definitely,1077.8000001907349,1,1,4,old,9
5813,memory_trial,6,2,old,3,bush1.png,bush,plants,1,old,new,definitely,1044.9000000953674,0,1,1,old,9
5813,memory_trial,6,2,old,6,tree2.png,tree,plants,2,old,old,definitely,1352.6999998092651,1,1,4,old,9
5813,memory_trial,6,2,old,3,cactus2.png,cactus,plants,2,old,old,definitely,1193.3000001907349,1,1,4,old,9
5813,memory_trial,6,2,old,3,tree8.png,tree,plants,8,old,new,definitely,944,0,1,1,old,9
5813,memory_trial,6,2,old,1,tree3.png,tree,plants,3,old,old,definitely,1002.1999998092653,1,1,4,old,9
5813,memory_trial,6,2,old,1,tree4.png,tree,plants,4,old,new,definitely,926.6999998092653,0,1,1,old,9
5813,memory_trial,6,2,old,1,bush5.png,bush,plants,5,old,new,definitely,748.0999999046326,0,1,1,old,9
5813,memory_trial,6,2,old,1,bush6.png,bush,plants,6,old,old,definitely,1355.4000000953674,1,1,4,old,9
5813,memory_trial,6,2,old,1,cactus1.png,cactus,plants,1,old,old,definitely,790.9000000953674,1,1,4,old,9
5813,memory_trial,6,2,old,1,cactus8.png,cactus,plants,8,old,new,definitely,1322,0,1,1,old,9
3718,memory_trial,1,1,old,6,flower4.png,flower,plants,4,old,old,definitely,926.399999976158,1,1,4,old,8
3718,memory_trial,1,1,old,6,flower1.png,flower,plants,1,old,old,maybe,1526.5,1,0,3,old,8
3718,memory_trial,1,1,old,3,bush5.png,bush,plants,5,old,old,definitely,2310.899999976158,1,1,4,old,8
3718,memory_trial,1,1,old,6,cactus7.png,cactus,plants,7,old,old,maybe,1719.2999999523165,1,0,3,old,8
3718,memory_trial,1,1,old,6,bush3.png,bush,plants,3,old,old,definitely,1014.899999976158,1,1,4,old,8
3718,memory_trial,1,1,old,3,cactus1.png,cactus,plants,1,old,old,definitely,868.5,1,1,4,old,8
3718,memory_trial,1,1,old,3,flower2.png,flower,plants,2,old,old,definitely,1055.2999999523165,1,1,4,old,8
3718,memory_trial,1,1,old,6,bush2.png,bush,plants,2,old,old,definitely,967.399999976158,1,1,4,old,8
3718,memory_trial,1,1,old,6,cactus3.png,cactus,plants,3,old,old,definitely,1214.8000000715256,1,1,4,old,8
3718,memory_trial,1,1,old,1,flower6.png,flower,plants,6,old,old,maybe,1438.1999999284744,1,0,3,old,8
3718,memory_trial,1,1,old,1,bush1.png,bush,plants,1,old,old,maybe,1578.600000023842,1,0,3,old,8
3718,memory_trial,1,1,old,1,flower7.png,flower,plants,7,old,old,maybe,1479.100000023842,1,0,3,old,8
3718,memory_trial,1,1,old,1,cactus5.png,cactus,plants,5,old,old,maybe,1478.600000023842,1,0,3,old,8
3718,memory_trial,1,1,old,1,cactus6.png,cactus,plants,6,old,new,definitely,1399.100000023842,0,1,1,old,8
3718,memory_trial,1,1,old,1,bush6.png,bush,plants,6,old,old,maybe,1679.1999999284744,1,0,3,old,8
3718,memory_trial,2,2,old,6,rabbit5.png,rabbit,pets,5,old,old,definitely,1054.100000023842,1,1,4,old,8
3718,memory_trial,2,2,old,6,dog4.png,dog,pets,4,old,old,definitely,1430.7999999523165,1,1,4,old,8
3718,memory_trial,2,2,old,3,dog8.png,dog,pets,8,old,old,definitely,1454.399999976158,1,1,4,old,8
3718,memory_trial,2,2,old,6,rodent7.png,rodent,pets,7,old,old,definitely,1112.8000000715256,1,1,4,old,8
3718,memory_trial,2,2,old,3,rodent8.png,rodent,pets,8,old,old,definitely,1327.600000023842,1,1,4,old,8
3718,memory_trial,2,2,old,6,rabbit3.png,rabbit,pets,3,old,old,maybe,1294.899999976158,1,0,3,old,8
3718,memory_trial,2,2,old,6,rodent1.png,rodent,pets,1,old,old,definitely,1062.7999999523165,1,1,4,old,8
3718,memory_trial,2,2,old,6,dog2.png,dog,pets,2,old,old,definitely,1023.1999999284744,1,1,4,old,8
3718,memory_trial,2,2,old,3,rabbit1.png,rabbit,pets,1,old,old,maybe,1710.899999976158,1,0,3,old,8
3718,memory_trial,2,2,old,1,rodent3.png,rodent,pets,3,old,old,maybe,1767.100000023842,1,0,3,old,8
3718,memory_trial,2,2,old,1,rabbit8.png,rabbit,pets,8,old,old,definitely,2630.599999904633,1,1,4,old,8
3718,memory_trial,2,2,old,1,dog6.png,dog,pets,6,old,old,definitely,1511,1,1,4,old,8
3718,memory_trial,2,2,old,1,dog3.png,dog,pets,3,old,old,definitely,1511.1999999284744,1,1,4,old,8
3718,memory_trial,2,2,old,1,rodent2.png,rodent,pets,2,old,old,maybe,1695.0999999046326,1,0,3,old,8
3718,memory_trial,2,2,old,1,rabbit6.png,rabbit,pets,6,old,old,maybe,1654.100000023842,1,0,3,old,8
3718,memory_trial,3,2,old,6,orange4.png,orange,fruit,4,old,old,definitely,983.5,1,1,4,old,8
3718,memory_trial,3,2,old,6,apple8.png,apple,fruit,8,old,old,definitely,1094.7000000476835,1,1,4,old,8
3718,memory_trial,3,2,old,3,orange7.png,orange,fruit,7,old,old,definitely,889.5,1,1,4,old,8
3718,memory_trial,3,2,old,6,orange5.png,orange,fruit,5,old,old,definitely,854.7000000476837,1,1,4,old,8
3718,memory_trial,3,2,old,6,banana5.png,banana,fruit,5,old,old,definitely,839.5,1,1,4,old,8
3718,memory_trial,3,2,old,6,banana6.png,banana,fruit,6,old,old,definitely,1454.899999976158,1,1,4,old,8
3718,memory_trial,3,2,old,6,apple6.png,apple,fruit,6,old,old,definitely,999.399999976158,1,1,4,old,8
3718,memory_trial,3,2,old,3,apple3.png,apple,fruit,3,old,old,definitely,1380.600000023842,1,1,4,old,8
3718,memory_trial,3,2,old,3,banana7.png,banana,fruit,7,old,old,definitely,1086.600000023842,1,1,4,old,8
3718,memory_trial,3,2,old,1,orange8.png,orange,fruit,8,old,old,definitely,982.600000023842,1,1,4,old,8
3718,memory_trial,3,2,old,1,banana8.png,banana,fruit,8,old,old,definitely,1101.899999976158,1,1,4,old,8
3718,memory_trial,3,2,old,1,banana1.png,banana,fruit,1,old,old,definitely,958.5999999046326,1,1,4,old,8
3718,memory_trial,3,2,old,1,apple2.png,apple,fruit,2,old,old,definitely,1209.399999976158,1,1,4,old,8
3718,memory_trial,3,2,old,1,orange1.png,orange,fruit,1,old,old,definitely,863.7999999523163,1,1,4,old,8
3718,memory_trial,3,2,old,1,apple4.png,apple,fruit,4,old,old,definitely,1423,1,1,4,old,8
3718,memory_trial,4,2,old,6,plane7.png,plane,vehicles,7,old,old,definitely,1591.2999999523165,1,1,4,old,8
3718,memory_trial,4,2,old,6,truck8.png,truck,vehicles,8,old,old,definitely,1358.5,1,1,4,old,8
3718,memory_trial,4,2,old,6,boat5.png,boat,vehicles,5,old,old,definitely,1198.600000023842,1,1,4,old,8
3718,memory_trial,4,2,old,6,truck2.png,truck,vehicles,2,old,old,definitely,1511.2999999523165,1,1,4,old,8
3718,memory_trial,4,2,old,6,boat8.png,boat,vehicles,8,old,old,definitely,1103,1,1,4,old,8
3718,memory_trial,4,2,old,6,plane8.png,plane,vehicles,8,old,old,definitely,2070.7999999523163,1,1,4,old,8
3718,memory_trial,4,2,old,3,boat1.png,boat,vehicles,1,old,old,definitely,2182.399999976158,1,1,4,old,8
3718,memory_trial,4,2,old,3,truck5.png,truck,vehicles,5,old,old,definitely,1031.0999999046326,1,1,4,old,8
3718,memory_trial,4,2,old,3,plane5.png,plane,vehicles,5,old,old,maybe,1831.600000023842,1,0,3,old,8
3718,memory_trial,4,2,old,1,plane1.png,plane,vehicles,1,old,new,maybe,3670.799999952316,0,0,2,old,8
3718,memory_trial,4,2,old,1,truck7.png,truck,vehicles,7,old,old,maybe,1631.399999976158,1,0,3,old,8
3718,memory_trial,4,2,old,1,boat3.png,boat,vehicles,3,old,new,maybe,2054.399999976158,0,0,2,old,8
3718,memory_trial,4,2,old,1,plane2.png,plane,vehicles,2,old,new,definitely,1512.399999976158,0,1,1,old,8
3718,memory_trial,4,2,old,1,boat6.png,boat,vehicles,6,old,new,maybe,1398.6999999284744,0,0,2,old,8
3718,memory_trial,4,2,old,1,truck4.png,truck,vehicles,4,old,old,definitely,1142.6999999284744,1,1,4,old,8
3718,memory_trial,5,1,old,3,table3.png,table,furniture,3,old,old,definitely,1390.2000000476835,1,1,4,old,8
3718,memory_trial,5,1,old,6,table8.png,table,furniture,8,old,old,definitely,1303,1,1,4,old,8
3718,memory_trial,5,1,old,6,chair1.png,chair,furniture,1,old,old,definitely,1395.0999999046326,1,1,4,old,8
3718,memory_trial,5,1,old,6,sofa3.png,sofa,furniture,3,old,old,definitely,1151.100000023842,1,1,4,old,8
3718,memory_trial,5,1,old,6,table2.png,table,furniture,2,old,old,definitely,863.8000000715256,1,1,4,old,8
3718,memory_trial,5,1,old,3,chair3.png,chair,furniture,3,old,old,definitely,1175.600000023842,1,1,4,old,8
3718,memory_trial,5,1,old,6,chair7.png,chair,furniture,7,old,old,definitely,1198.899999976158,1,1,4,old,8
3718,memory_trial,5,1,old,6,sofa2.png,sofa,furniture,2,old,old,definitely,990.899999976158,1,1,4,old,8
3718,memory_trial,5,1,old,3,sofa6.png,sofa,furniture,6,old,old,definitely,1823,1,1,4,old,8
3718,memory_trial,5,1,old,1,sofa5.png,sofa,furniture,5,old,old,maybe,1900.7999999523165,1,0,3,old,8
3718,memory_trial,5,1,old,1,table7.png,table,furniture,7,old,new,maybe,1031.8000000715256,0,0,2,old,8
3718,memory_trial,5,1,old,1,chair5.png,chair,furniture,5,old,old,definitely,1614.7999999523165,1,1,4,old,8
3718,memory_trial,5,1,old,1,table5.png,table,furniture,5,old,new,maybe,1455.399999976158,0,0,2,old,8
3718,memory_trial,5,1,old,1,chair2.png,chair,furniture,2,old,new,maybe,1927.100000023842,0,0,2,old,8
3718,memory_trial,5,1,old,1,sofa7.png,sofa,furniture,7,old,old,maybe,2080.5,1,0,3,old,8
3718,memory_trial,6,1,old,3,sheep5.png,sheep,animals,5,old,old,definitely,1166.9000000953674,1,1,4,old,8
3718,memory_trial,6,1,old,6,goat7.png,goat,animals,7,old,old,maybe,1774.6999999284744,1,0,3,old,8
3718,memory_trial,6,1,old,3,goat2.png,goat,animals,2,old,old,maybe,1966.7999999523165,1,0,3,old,8
3718,memory_trial,6,1,old,6,cow3.png,cow,animals,3,old,old,maybe,2038.600000023842,1,0,3,old,8
3718,memory_trial,6,1,old,6,sheep8.png,sheep,animals,8,old,old,definitely,1165.7999999523165,1,1,4,old,8
3718,memory_trial,6,1,old,6,cow5.png,cow,animals,5,old,old,maybe,1695.100000023842,1,0,3,old,8
3718,memory_trial,6,1,old,6,goat8.png,goat,animals,8,old,old,definitely,1662.7000000476835,1,1,4,old,8
3718,memory_trial,6,1,old,3,cow2.png,cow,animals,2,old,old,definitely,2189.899999976158,1,1,4,old,8
3718,memory_trial,6,1,old,6,sheep1.png,sheep,animals,1,old,new,maybe,1279.600000023842,0,0,2,old,8
3718,memory_trial,6,1,old,1,cow4.png,cow,animals,4,old,new,maybe,1767.6999999284744,0,0,2,old,8
3718,memory_trial,6,1,old,1,goat1.png,goat,animals,1,old,new,maybe,1854.2999999523165,0,0,2,old,8
3718,memory_trial,6,1,old,1,sheep2.png,sheep,animals,2,old,new,maybe,1470.5,0,0,2,old,8
3718,memory_trial,6,1,old,1,goat5.png,goat,animals,5,old,new,maybe,1566.899999976158,0,0,2,old,8
3718,memory_trial,6,1,old,1,cow6.png,cow,animals,6,old,new,definitely,1279.2999999523165,0,1,1,old,8
3718,memory_trial,6,1,old,1,sheep7.png,sheep,animals,7,old,old,maybe,1887.100000023842,1,0,3,old,8
5714,memory_trial,1,2,old,6,orange5.png,orange,fruit,5,old,old,definitely,2205.6999999955297,1,1,4,old,7
5714,memory_trial,1,2,old,6,apple5.png,apple,fruit,5,old,old,definitely,1944.5,1,1,4,old,7
5714,memory_trial,1,2,old,6,banana3.png,banana,fruit,3,old,old,maybe,1017.60000000149,1,0,3,old,7
5714,memory_trial,1,2,old,3,orange4.png,orange,fruit,4,old,old,definitely,546.2999999970198,1,1,4,old,7
5714,memory_trial,1,2,old,3,banana2.png,banana,fruit,2,old,old,definitely,1298.2000000029802,1,1,4,old,7
5714,memory_trial,1,2,old,6,apple8.png,apple,fruit,8,old,old,definitely,903.60000000149,1,1,4,old,7
5714,memory_trial,1,2,old,3,apple7.png,apple,fruit,7,old,new,definitely,899.6000000014901,0,1,1,old,7
5714,memory_trial,1,2,old,6,banana7.png,banana,fruit,7,old,new,definitely,742.8999999985099,0,1,1,old,7
5714,memory_trial,1,2,old,6,orange1.png,orange,fruit,1,old,new,maybe,2563.5,0,0,2,old,7
5714,memory_trial,1,2,old,1,orange7.png,orange,fruit,7,old,new,maybe,1504.8000000044703,0,0,2,old,7
5714,memory_trial,1,2,old,1,apple6.png,apple,fruit,6,old,new,definitely,1252.0999999940395,0,1,1,old,7
5714,memory_trial,1,2,old,1,banana5.png,banana,fruit,5,old,new,definitely,1114,0,1,1,old,7
5714,memory_trial,1,2,old,1,banana6.png,banana,fruit,6,old,old,definitely,508.8999999985099,1,1,4,old,7
5714,memory_trial,1,2,old,1,apple4.png,apple,fruit,4,old,new,definitely,1636.2000000029802,0,1,1,old,7
5714,memory_trial,1,2,old,1,orange8.png,orange,fruit,8,old,new,maybe,453,0,0,2,old,7
5714,memory_trial,2,1,old,6,chair3.png,chair,furniture,3,old,new,definitely,890.3999999985099,0,1,1,old,7
5714,memory_trial,2,1,old,6,bed8.png,bed,furniture,8,old,old,maybe,628.6999999955297,1,0,3,old,7
5714,memory_trial,2,1,old,3,sofa4.png,sofa,furniture,4,old,new,definitely,801.6999999955297,0,1,1,old,7
5714,memory_trial,2,1,old,6,bed5.png,bed,furniture,5,old,new,definitely,1655.5,0,1,1,old,7
5714,memory_trial,2,1,old,6,sofa3.png,sofa,furniture,3,old,old,definitely,1159.10000000149,1,1,4,old,7
5714,memory_trial,2,1,old,6,sofa8.png,sofa,furniture,8,old,old,maybe,902,1,0,3,old,7
5714,memory_trial,2,1,old,6,chair2.png,chair,furniture,2,old,old,definitely,2965.70000000298,1,1,4,old,7
5714,memory_trial,2,1,old,3,chair1.png,chair,furniture,1,old,old,maybe,818,1,0,3,old,7
5714,memory_trial,2,1,old,3,bed1.png,bed,furniture,1,old,old,definitely,1672.89999999851,1,1,4,old,7
5714,memory_trial,2,1,old,1,sofa1.png,sofa,furniture,1,old,new,definitely,324.8999999985099,0,1,1,old,7
5714,memory_trial,2,1,old,1,bed7.png,bed,furniture,7,old,new,definitely,1030.9000000059605,0,1,1,old,7
5714,memory_trial,2,1,old,1,chair6.png,chair,furniture,6,old,new,definitely,2280.39999999851,0,1,1,old,7
5714,memory_trial,2,1,old,1,chair7.png,chair,furniture,7,old,new,maybe,1385.8000000044703,0,0,2,old,7
5714,memory_trial,2,1,old,1,sofa2.png,sofa,furniture,2,old,old,definitely,797.1999999955297,1,1,4,old,7
5714,memory_trial,2,1,old,1,bed4.png,bed,furniture,4,old,new,definitely,1384.2999999970198,0,1,1,old,7
5714,memory_trial,3,1,old,6,rodent6.png,rodent,pets,6,old,old,definitely,1419.4000000059605,1,1,4,old,7
5714,memory_trial,3,1,old,3,rodent7.png,rodent,pets,7,old,old,maybe,1495.5,1,0,3,old,7
5714,memory_trial,3,1,old,6,dog7.png,dog,pets,7,old,new,definitely,2019.6999999955297,0,1,1,old,7
5714,memory_trial,3,1,old,3,dog1.png,dog,pets,1,old,new,definitely,917,0,1,1,old,7
5714,memory_trial,3,1,old,6,rabbit3.png,rabbit,pets,3,old,new,definitely,977.7999999970198,0,1,1,old,7
5714,memory_trial,3,1,old,3,rabbit2.png,rabbit,pets,2,old,old,maybe,1433,1,0,3,old,7
5714,memory_trial,3,1,old,6,dog4.png,dog,pets,4,old,new,definitely,1228.3000000044703,0,1,1,old,7
5714,memory_trial,3,1,old,6,rodent5.png,rodent,pets,5,old,old,definitely,1502,1,1,4,old,7
5714,memory_trial,3,1,old,6,rabbit1.png,rabbit,pets,1,old,old,definitely,1723.3000000044703,1,1,4,old,7
5714,memory_trial,3,1,old,1,rodent2.png,rodent,pets,2,old,old,definitely,1062.5,1,1,4,old,7
5714,memory_trial,3,1,old,1,dog5.png,dog,pets,5,old,new,maybe,774.3999999985099,0,0,2,old,7
5714,memory_trial,3,1,old,1,rodent1.png,rodent,pets,1,old,old,maybe,1667.2000000029802,1,0,3,old,7
5714,memory_trial,3,1,old,1,rabbit4.png,rabbit,pets,4,old,old,maybe,181.30000000447035,1,0,3,old,7
5714,memory_trial,3,1,old,1,rabbit8.png,rabbit,pets,8,old,new,definitely,1134.60000000149,0,1,1,old,7
5714,memory_trial,3,1,old,1,dog8.png,dog,pets,8,old,new,definitely,419,0,1,1,old,7
5714,memory_trial,4,2,old,6,boat8.png,boat,vehicles,8,old,new,maybe,1892.79999999702,0,0,2,old,7
5714,memory_trial,4,2,old,6,plane5.png,plane,vehicles,5,old,old,definitely,827.2999999970198,1,1,4,old,7
5714,memory_trial,4,2,old,3,train8.png,train,vehicles,8,old,old,definitely,1064.7000000029802,1,1,4,old,7
5714,memory_trial,4,2,old,6,train4.png,train,vehicles,4,old,old,definitely,1253.2999999970198,1,1,4,old,7
5714,memory_trial,4,2,old,6,boat4.png,boat,vehicles,4,old,new,definitely,988.6999999955297,0,1,1,old,7
5714,memory_trial,4,2,old,6,train7.png,train,vehicles,7,old,old,definitely,1513.60000000149,1,1,4,old,7
5714,memory_trial,4,2,old,6,plane1.png,plane,vehicles,1,old,old,definitely,1543.5,1,1,4,old,7
5714,memory_trial,4,2,old,3,plane4.png,plane,vehicles,4,old,new,definitely,992.1999999955297,0,1,1,old,7
5714,memory_trial,4,2,old,3,boat7.png,boat,vehicles,7,old,old,definitely,1357.8000000044703,1,1,4,old,7
5714,memory_trial,4,2,old,1,train5.png,train,vehicles,5,old,new,maybe,3723.5,0,0,2,old,7
5714,memory_trial,4,2,old,1,plane7.png,plane,vehicles,7,old,old,definitely,822,1,1,4,old,7
5714,memory_trial,4,2,old,1,plane3.png,plane,vehicles,3,old,old,definitely,1394.2999999970198,1,1,4,old,7
5714,memory_trial,4,2,old,1,boat2.png,boat,vehicles,2,old,old,definitely,790.3000000044703,1,1,4,old,7
5714,memory_trial,4,2,old,1,train1.png,train,vehicles,1,old,old,definitely,1888.60000000149,1,1,4,old,7
5714,memory_trial,4,2,old,1,boat6.png,boat,vehicles,6,old,old,definitely,1198.6999999955297,1,1,4,old,7
5714,memory_trial,5,2,old,3,cactus4.png,cactus,plants,4,old,old,definitely,805.2999999970198,1,1,4,old,7
5714,memory_trial,5,2,old,3,flower7.png,flower,plants,7,old,old,maybe,780.5,1,0,3,old,7
5714,memory_trial,5,2,old,6,flower2.png,flower,plants,2,old,new,maybe,1301.5,0,0,2,old,7
5714,memory_trial,5,2,old,6,cactus8.png,cactus,plants,8,old,old,definitely,2125.1999999955297,1,1,4,old,7
5714,memory_trial,5,2,old,6,bush1.png,bush,plants,1,old,new,definitely,691,0,1,1,old,7
5714,memory_trial,5,2,old,6,flower8.png,flower,plants,8,old,new,definitely,973.1999999955297,0,1,1,old,7
5714,memory_trial,5,2,old,3,bush4.png,bush,plants,4,old,old,definitely,837.5,1,1,4,old,7
5714,memory_trial,5,2,old,6,cactus7.png,cactus,plants,7,old,old,definitely,998.2999999970198,1,1,4,old,7
5714,memory_trial,5,2,old,6,bush8.png,bush,plants,8,old,old,definitely,1096.89999999851,1,1,4,old,7
5714,memory_trial,5,2,old,1,cactus6.png,cactus,plants,6,old,old,definitely,952.5999999940396,1,1,4,old,7
5714,memory_trial,5,2,old,1,flower4.png,flower,plants,4,old,new,definitely,1363.7999999970198,0,1,1,old,7
5714,memory_trial,5,2,old,1,flower3.png,flower,plants,3,old,new,maybe,915.5,0,0,2,old,7
5714,memory_trial,5,2,old,1,bush2.png,bush,plants,2,old,old,definitely,1159.39999999851,1,1,4,old,7
5714,memory_trial,5,2,old,1,cactus3.png,cactus,plants,3,old,old,definitely,745.2000000029802,1,1,4,old,7
5714,memory_trial,5,2,old,1,bush3.png,bush,plants,3,old,new,definitely,1527,0,1,1,old,7
5714,memory_trial,6,1,old,6,cow1.png,cow,animals,1,old,new,definitely,966.0999999940396,0,1,1,old,7
5714,memory_trial,6,1,old,6,horse4.png,horse,animals,4,old,new,definitely,888.6000000014901,0,1,1,old,7
5714,memory_trial,6,1,old,6,sheep2.png,sheep,animals,2,old,new,definitely,1062.1999999955297,0,1,1,old,7
5714,memory_trial,6,1,old,6,sheep6.png,sheep,animals,6,old,new,definitely,552.1000000014901,0,1,1,old,7
5714,memory_trial,6,1,old,6,horse3.png,horse,animals,3,old,new,definitely,986.39999999851,0,1,1,old,7
5714,memory_trial,6,1,old,3,cow3.png,cow,animals,3,old,old,definitely,1726.39999999851,1,1,4,old,7
5714,memory_trial,6,1,old,6,cow2.png,cow,animals,2,old,new,definitely,907.7000000029802,0,1,1,old,7
5714,memory_trial,6,1,old,3,sheep1.png,sheep,animals,1,old,old,definitely,2.899999998509884,1,1,4,old,7
5714,memory_trial,6,1,old,3,horse5.png,horse,animals,5,old,new,definitely,2193.8000000044703,0,1,1,old,7
5714,memory_trial,6,1,old,1,sheep4.png,sheep,animals,4,old,new,definitely,879.8999999985099,0,1,1,old,7
5714,memory_trial,6,1,old,1,horse8.png,horse,animals,8,old,new,maybe,1066.5999999940395,0,0,2,old,7
5714,memory_trial,6,1,old,1,cow7.png,cow,animals,7,old,new,definitely,1274.2000000029802,0,1,1,old,7
5714,memory_trial,6,1,old,1,sheep8.png,sheep,animals,8,old,new,maybe,1081.7999999970198,0,0,2,old,7
5714,memory_trial,6,1,old,1,cow4.png,cow,animals,4,old,new,definitely,1531.7999999970198,0,1,1,old,7
5714,memory_trial,6,1,old,1,horse7.png,horse,animals,7,old,new,definitely,383.5,0,1,1,old,7
5759,memory_trial,1,1,old,6,truck2.png,truck,vehicles,2,old,old,definitely,1397.7000000476835,1,1,4,old,6
5759,memory_trial,1,1,old,6,plane5.png,plane,vehicles,5,old,old,definitely,1311.7000000476835,1,1,4,old,6
5759,memory_trial,1,1,old,6,boat4.png,boat,vehicles,4,old,old,definitely,1729.6999999284744,1,1,4,old,6
5759,memory_trial,1,1,old,6,plane4.png,plane,vehicles,4,old,old,definitely,1111.899999976158,1,1,4,old,6
5759,memory_trial,1,1,old,3,plane2.png,plane,vehicles,2,old,old,definitely,1564.899999976158,1,1,4,old,6
5759,memory_trial,1,1,old,6,truck8.png,truck,vehicles,8,old,old,maybe,1536.600000023842,1,0,3,old,6
5759,memory_trial,1,1,old,6,boat3.png,boat,vehicles,3,old,old,definitely,1629.5999999046326,1,1,4,old,6
5759,memory_trial,1,1,old,3,truck3.png,truck,vehicles,3,old,new,definitely,871.2000000476837,0,1,1,old,6
5759,memory_trial,1,1,old,3,boat1.png,boat,vehicles,1,old,new,maybe,1340.7999999523165,0,0,2,old,6
5759,memory_trial,1,1,old,1,boat2.png,boat,vehicles,2,old,old,definitely,1298.100000023842,1,1,4,old,6
5759,memory_trial,1,1,old,1,plane1.png,plane,vehicles,1,old,old,definitely,1761.7999999523165,1,1,4,old,6
5759,memory_trial,1,1,old,1,truck4.png,truck,vehicles,4,old,new,definitely,1134.399999976158,0,1,1,old,6
5759,memory_trial,1,1,old,1,boat6.png,boat,vehicles,6,old,old,definitely,1290.7000000476835,1,1,4,old,6
5759,memory_trial,1,1,old,1,plane8.png,plane,vehicles,8,old,old,maybe,1988.399999976158,1,0,3,old,6
5759,memory_trial,1,1,old,1,truck6.png,truck,vehicles,6,old,new,definitely,1418.7000000476835,0,1,1,old,6
5759,memory_trial,2,2,old,3,cow6.png,cow,animals,6,old,new,maybe,1331.3000000715256,0,0,2,old,6
5759,memory_trial,2,2,old,6,sheep4.png,sheep,animals,4,old,new,definitely,930,0,1,1,old,6
5759,memory_trial,2,2,old,6,goat7.png,goat,animals,7,old,new,definitely,957.5,0,1,1,old,6
5759,memory_trial,2,2,old,6,cow8.png,cow,animals,8,old,old,definitely,1298.399999976158,1,1,4,old,6
5759,memory_trial,2,2,old,6,cow1.png,cow,animals,1,old,old,definitely,1247.4000000953674,1,1,4,old,6
5759,memory_trial,2,2,old,3,sheep7.png,sheep,animals,7,old,old,maybe,1349.399999976158,1,0,3,old,6
5759,memory_trial,2,2,old,6,sheep2.png,sheep,animals,2,old,old,maybe,1466.7999999523165,1,0,3,old,6
5759,memory_trial,2,2,old,6,goat8.png,goat,animals,8,old,new,definitely,828.5,0,1,1,old,6
5759,memory_trial,2,2,old,3,goat2.png,goat,animals,2,old,old,maybe,1834.100000023842,1,0,3,old,6
5759,memory_trial,2,2,old,1,goat1.png,goat,animals,1,old,new,definitely,972.600000023842,0,1,1,old,6
5759,memory_trial,2,2,old,1,goat5.png,goat,animals,5,old,new,definitely,1436.7000000476835,0,1,1,old,6
5759,memory_trial,2,2,old,1,cow7.png,cow,animals,7,old,old,definitely,1352.8000000715256,1,1,4,old,6
5759,memory_trial,2,2,old,1,sheep8.png,sheep,animals,8,old,old,maybe,1317.5,1,0,3,old,6
5759,memory_trial,2,2,old,1,cow4.png,cow,animals,4,old,new,definitely,2181,0,1,1,old,6
5759,memory_trial,2,2,old,1,sheep3.png,sheep,animals,3,old,new,definitely,1278.100000023842,0,1,1,old,6
5759,memory_trial,3,1,old,6,rodent3.png,rodent,pets,3,old,old,definitely,1548,1,1,4,old,6
5759,memory_trial,3,1,old,6,cat2.png,cat,pets,2,old,old,definitely,1225.8000000715256,1,1,4,old,6
5759,memory_trial,3,1,old,6,rabbit6.png,rabbit,pets,6,old,old,maybe,1421.5,1,0,3,old,6
5759,memory_trial,3,1,old,6,rabbit1.png,rabbit,pets,1,old,new,maybe,1408.899999976158,0,0,2,old,6
5759,memory_trial,3,1,old,6,cat6.png,cat,pets,6,old,old,definitely,1268.3000000715256,1,1,4,old,6
5759,memory_trial,3,1,old,6,rodent6.png,rodent,pets,6,old,old,definitely,1190.6999999284744,1,1,4,old,6
5759,memory_trial,3,1,old,3,rodent7.png,rodent,pets,7,old,new,definitely,1759.100000023842,0,1,1,old,6
5759,memory_trial,3,1,old,3,cat4.png,cat,pets,4,old,new,definitely,1368.600000023842,0,1,1,old,6
5759,memory_trial,3,1,old,3,rabbit2.png,rabbit,pets,2,old,old,maybe,1370.899999976158,1,0,3,old,6
5759,memory_trial,3,1,old,1,rabbit7.png,rabbit,pets,7,old,old,definitely,1087.8000000715256,1,1,4,old,6
5759,memory_trial,3,1,old,1,rabbit5.png,rabbit,pets,5,old,old,maybe,2044.7999999523165,1,0,3,old,6
5759,memory_trial,3,1,old,1,rodent5.png,rodent,pets,5,old,old,maybe,1615,1,0,3,old,6
5759,memory_trial,3,1,old,1,rodent1.png,rodent,pets,1,old,old,definitely,1366.100000023842,1,1,4,old,6
5759,memory_trial,3,1,old,1,cat7.png,cat,pets,7,old,new,maybe,1701.399999976158,0,0,2,old,6
5759,memory_trial,3,1,old,1,cat1.png,cat,pets,1,old,new,maybe,1398.5999999046326,0,0,2,old,6
5759,memory_trial,4,1,old,6,tree7.png,tree,plants,7,old,new,definitely,879.3999999761581,0,1,1,old,6
5759,memory_trial,4,1,old,6,cactus8.png,cactus,plants,8,old,old,definitely,1557.100000023842,1,1,4,old,6
5759,memory_trial,4,1,old,6,cactus5.png,cactus,plants,5,old,new,maybe,1135.2999999523165,0,0,2,old,6
5759,memory_trial,4,1,old,6,tree5.png,tree,plants,5,old,old,definitely,1424.2999999523165,1,1,4,old,6
