subject_id,task_part,block_condition,block_order,task_block,trial_index,stimulus,cat_type,mean_cat_reward,approach_reward,key_press,rt,points,stimulus_repetition,correct_response,correct_response_made
5866,learning,2,2,animals,290,images/sheep2.png,neutral,0,-3,0,1104.2,0,6,0,1
5866,learning,1,3,fruit,307,images/apple3.png,neutral,0,1,1,977.90000010000006,1,1,0,0
5866,learning,1,3,fruit,309,images/orange7.png,bad,-5,-6,1,690.3,-6,1,0,0
5866,learning,1,3,fruit,311,images/banana5.png,good,6,5,1,981.5999999,5,1,1,1
5866,learning,1,3,fruit,313,images/orange8.png,bad,-5,-6,0,770,0,1,0,1
5866,learning,1,3,fruit,315,images/orange8.png,bad,-5,-3,0,539.2,0,2,0,1
5866,learning,1,3,fruit,317,images/apple5.png,neutral,0,1,1,1185.7,1,1,0,0
5866,learning,1,3,fruit,319,images/apple2.png,neutral,0,-1,1,773.2,-1,1,0,0
5866,learning,1,3,fruit,321,images/orange1.png,bad,-5,-4,0,680.7,0,1,0,1
5866,learning,1,3,fruit,323,images/apple5.png,neutral,0,1,1,1096.9,1,2,0,0
5866,learning,1,3,fruit,325,images/banana8.png,good,6,9,1,1100.9,9,1,1,1
5866,learning,1,3,fruit,327,images/banana5.png,good,6,5,0,835.2,0,2,1,0
5866,learning,1,3,fruit,329,images/banana2.png,good,6,7,1,1290.6,7,1,1,1
5866,learning,1,3,fruit,331,images/apple3.png,neutral,0,1,1,885.2,1,2,0,0
5866,learning,1,3,fruit,333,images/orange7.png,bad,-5,-7,0,568.0999999,0,2,0,1
5866,learning,1,3,fruit,335,images/banana8.png,good,6,5,1,631.5999999,5,2,1,1
5866,learning,1,3,fruit,337,images/banana8.png,good,6,6,1,448.3999999,6,3,1,1
5866,learning,1,3,fruit,339,images/orange4.png,bad,-5,-5,0,560,0,1,0,1
5866,learning,1,3,fruit,341,images/apple3.png,neutral,0,1,1,736.8,1,3,0,0
5866,learning,1,3,fruit,343,images/banana5.png,good,6,3,1,1103.4,3,3,1,1
5866,learning,1,3,fruit,345,images/banana5.png,good,6,8,1,690.3999999,8,4,1,1
5866,learning,1,3,fruit,347,images/banana8.png,good,6,8,1,630.7,8,4,1,1
5866,learning,1,3,fruit,349,images/orange8.png,bad,-5,-5,0,521.3,0,3,0,1
5866,learning,1,3,fruit,351,images/apple5.png,neutral,0,-1,1,508.6000001,-1,3,0,0
5866,learning,1,3,fruit,353,images/banana4.png,good,6,3,1,671.0999999,3,1,1,1
5866,learning,1,3,fruit,355,images/apple5.png,neutral,0,-2,1,797.8000002,-2,4,0,0
5866,learning,1,3,fruit,357,images/apple3.png,neutral,0,-2,1,839.8000002,-2,4,0,0
5866,learning,1,3,fruit,359,images/orange5.png,bad,-5,-4,0,1112.9,0,1,0,1
5866,learning,1,3,fruit,361,images/banana5.png,good,6,3,1,746.5,3,5,1,1
5866,learning,1,3,fruit,363,images/orange1.png,bad,-5,-6,0,608.2,0,2,0,1
5866,learning,1,3,fruit,365,images/orange8.png,bad,-5,-7,0,559.3,0,4,0,1
5866,learning,1,3,fruit,367,images/apple3.png,neutral,0,1,0,1085.2,0,5,0,1
5866,learning,1,3,fruit,369,images/apple6.png,neutral,0,-1,1,918.8999999,-1,1,0,0
5866,learning,1,3,fruit,371,images/orange7.png,bad,-5,-5,0,687.5,0,3,0,1
5866,learning,1,3,fruit,373,images/banana8.png,good,6,5,1,711.3,5,5,1,1
5866,learning,1,3,fruit,375,images/banana8.png,good,6,7,1,576.0999999,7,6,1,1
5866,learning,1,3,fruit,377,images/orange7.png,bad,-5,-4,0,653.1000001,0,4,0,1
5866,learning,1,3,fruit,379,images/orange1.png,bad,-5,-6,0,645.1000001,0,3,0,1
5866,learning,1,3,fruit,381,images/banana5.png,good,6,6,1,658.6000001,6,6,1,1
5866,learning,1,3,fruit,383,images/orange8.png,bad,-5,-8,0,594.2,0,5,0,1
5866,learning,1,3,fruit,385,images/orange8.png,bad,-5,-7,0,623.3,0,6,0,1
5866,learning,1,3,fruit,387,images/banana3.png,good,6,6,1,838.2,6,1,1,1
5866,learning,1,3,fruit,389,images/apple5.png,neutral,0,[1],0,1061.4,0,5,0,1
5866,learning,1,3,fruit,391,images/orange7.png,bad,-5,-3,0,822.5999999,0,5,0,1
5866,learning,1,3,fruit,393,images/apple3.png,neutral,0,1,0,1094.9,0,6,0,1
5866,learning,1,3,fruit,395,images/apple8.png,neutral,0,1,1,936.3,1,1,0,0
5866,learning,1,3,fruit,397,images/orange7.png,bad,-5,-4,0,609.7,0,6,0,1
5866,learning,1,3,fruit,399,images/apple2.png,neutral,0,[-1],0,1817.5,0,2,0,1
5866,learning,1,3,fruit,401,images/banana2.png,good,6,6,1,784.8000002,6,2,1,1
5866,learning,1,3,fruit,403,images/apple5.png,neutral,0,-1,0,809.1000001,0,6,0,1
5866,learning,1,3,fruit,405,images/banana2.png,good,6,6,1,583,6,3,1,1
5866,learning,1,3,fruit,407,images/apple2.png,neutral,0,[1],0,724.6000001,0,3,0,1
5866,learning,2,4,plants,424,images/cactus3.png,neutral,0,-8,0,1710.5,0,1,0,1
5866,learning,2,4,plants,426,images/bush3.png,bad,-5,-4,1,1158,-4,1,0,0
5866,learning,2,4,plants,428,images/cactus5.png,neutral,0,8,0,935.0999999,0,1,1,0
5866,learning,2,4,plants,430,images/tree7.png,good,3,5,1,1636.6,5,1,1,1
5866,learning,2,4,plants,432,images/bush4.png,bad,-5,9,1,716.40000010000006,9,1,1,1
5866,learning,2,4,plants,434,images/tree4.png,good,3,-6,1,671.2,-6,1,0,0
5866,learning,2,4,plants,436,images/bush4.png,bad,-5,9,1,664.5999999,9,2,1,1
5866,learning,2,4,plants,438,images/bush3.png,bad,-5,-4,0,764,0,2,0,1
5866,learning,2,4,plants,440,images/cactus4.png,neutral,0,4,0,1777.8,0,1,1,0
5866,learning,2,4,plants,442,images/tree1.png,good,3,-3,1,2114.7,-3,1,0,0
5866,learning,2,4,plants,444,images/bush5.png,bad,-5,-9,1,928.1999998,-9,1,0,0
5866,learning,2,4,plants,446,images/cactus4.png,neutral,0,4,0,1101.5,0,2,1,0
5866,learning,2,4,plants,448,images/tree1.png,good,3,-3,0,788.3999999,0,2,0,1
5866,learning,2,4,plants,450,images/tree4.png,good,3,-6,1,2531.4,-6,2,0,0
5866,learning,2,4,plants,452,images/cactus5.png,neutral,0,8,1,2210.6,8,2,1,1
5866,learning,2,4,plants,454,images/cactus5.png,neutral,0,8,1,1146.8,8,3,1,1
5866,learning,2,4,plants,456,images/cactus4.png,neutral,0,4,1,907.5,4,3,1,1
5866,learning,2,4,plants,458,images/bush3.png,bad,-5,-4,0,999.8,0,3,0,1
5866,learning,2,4,plants,460,images/bush8.png,bad,-5,3,1,1662.5,3,1,1,1
5866,learning,2,4,plants,462,images/tree4.png,good,3,-6,1,594.3,-6,3,0,0
5866,learning,2,4,plants,464,images/tree1.png,good,3,-3,0,1556.1,0,3,0,1
5866,learning,2,4,plants,466,images/bush5.png,bad,-5,-9,0,1105.8,0,2,0,1
5866,learning,2,4,plants,468,images/cactus5.png,neutral,0,8,1,703.90000010000006,8,4,1,1
5866,learning,2,4,plants,470,images/cactus4.png,neutral,0,4,1,758.3,4,4,1,1
5866,learning,2,4,plants,472,images/cactus5.png,neutral,0,8,1,700.5,8,5,1,1
5866,learning,2,4,plants,474,images/bush3.png,bad,-5,-4,0,806.5,0,4,0,1
5866,learning,2,4,plants,476,images/cactus3.png,neutral,0,-8,1,1545.8,-8,2,0,0
5866,learning,2,4,plants,478,images/bush4.png,bad,-5,9,1,935.0999999,9,3,1,1
5866,learning,2,4,plants,480,images/tree1.png,good,3,-3,0,1910.8,0,4,0,1
5866,learning,2,4,plants,482,images/cactus3.png,neutral,0,-8,1,1704.6,-8,3,0,0
5866,learning,2,4,plants,484,images/tree4.png,good,3,-6,0,1150,0,4,0,1
5866,learning,2,4,plants,486,images/tree1.png,good,3,-3,0,1182.2,0,5,0,1
5866,learning,2,4,plants,488,images/cactus2.png,neutral,0,-5,1,1010.2,-5,1,0,0
5866,learning,2,4,plants,490,images/cactus6.png,neutral,0,1,1,896.3999999,1,1,1,1
5866,learning,2,4,plants,492,images/tree5.png,good,3,-1,1,1009.3,-1,1,0,0
5866,learning,2,4,plants,494,images/cactus4.png,neutral,0,4,1,693.5999999,4,5,1,1
5866,learning,2,4,plants,496,images/tree7.png,good,3,5,0,2414,0,2,1,0
5866,learning,2,4,plants,498,images/tree4.png,good,3,-6,0,867.6000001,0,5,0,1
5866,learning,2,4,plants,500,images/bush1.png,bad,-5,2,0,1318.6,0,1,1,0
5866,learning,2,4,plants,502,images/bush4.png,bad,-5,9,1,1105.3,9,4,1,1
5866,learning,2,4,plants,504,images/bush4.png,bad,-5,9,1,623.5,9,5,1,1
5866,learning,2,4,plants,506,images/bush4.png,bad,-5,9,1,527.40000010000006,9,6,1,1
5866,learning,2,4,plants,508,images/tree4.png,good,3,-6,0,670.7,0,6,0,1
5866,learning,2,4,plants,510,images/bush3.png,bad,-5,-4,0,782.3999999,0,5,0,1
5866,learning,2,4,plants,512,images/cactus4.png,neutral,0,4,1,718.5,4,6,1,1
5866,learning,2,4,plants,514,images/tree3.png,good,3,6,1,1690.3,6,1,1,1
5866,learning,2,4,plants,516,images/tree1.png,good,3,-3,0,632.40000010000006,0,6,0,1
5866,learning,2,4,plants,518,images/tree7.png,good,3,5,0,1006.8,0,3,1,0
5866,learning,2,4,plants,520,images/cactus5.png,neutral,0,8,1,563.40000010000006,8,6,1,1
5866,learning,2,4,plants,522,images/bush3.png,bad,-5,-4,0,741.7,0,6,0,1
5866,learning,2,4,plants,524,images/bush5.png,bad,-5,-9,0,977.8999999,0,3,0,1
5866,learning,2,5,furniture,541,images/chair7.png,good,4,2,1,1010.6,2,1,1,1
5866,learning,2,5,furniture,543,images/sofa4.png,bad,-3,4,0,1192.8,0,1,1,0
5866,learning,2,5,furniture,545,images/sofa4.png,bad,-3,4,1,670.5999999,4,2,1,1
5866,learning,2,5,furniture,547,images/sofa6.png,bad,-3,9,0,1724.1,0,1,1,0
5866,learning,2,5,furniture,549,images/table3.png,neutral,0,5,0,875.8,0,1,1,0
5866,learning,2,5,furniture,551,images/table8.png,neutral,0,7,1,875.2,7,1,1,1
5866,learning,2,5,furniture,553,images/table3.png,neutral,0,5,1,693.2,5,2,1,1
5866,learning,2,5,furniture,555,images/chair3.png,good,4,-3,1,749.7,-3,1,0,0
5866,learning,2,5,furniture,557,images/chair3.png,good,4,-3,0,794.2,0,2,0,1
5866,learning,2,5,furniture,559,images/chair7.png,good,4,2,1,767.5,2,2,1,1
5866,learning,2,5,furniture,561,images/chair5.png,good,4,6,1,1022.3,6,1,1,1
5866,learning,2,5,furniture,563,images/table8.png,neutral,0,7,1,748.2,7,2,1,1
5866,learning,2,5,furniture,565,images/sofa5.png,bad,-3,-2,1,893.8,-2,1,0,0
5866,learning,2,5,furniture,567,images/sofa5.png,bad,-3,-2,0,823.8999999,0,2,0,1
5866,learning,2,5,furniture,569,images/table4.png,neutral,0,-8,1,943.5999999,-8,1,0,0
5866,learning,2,5,furniture,571,images/sofa5.png,bad,-3,-2,0,1171.2,0,3,0,1
5866,learning,2,5,furniture,573,images/table8.png,neutral,0,7,1,974.8,7,3,1,1
5866,learning,2,5,furniture,575,images/chair6.png,good,4,-6,0,1712,0,1,0,1
5866,learning,2,5,furniture,577,images/sofa5.png,bad,-3,-2,0,1350,0,4,0,1
5866,learning,2,5,furniture,579,images/chair7.png,good,4,2,1,755,2,3,1,1
5866,learning,2,5,furniture,581,images/chair7.png,good,4,2,1,628.3,2,4,1,1
5866,learning,2,5,furniture,583,images/sofa5.png,bad,-3,-2,0,744.3999999,0,5,0,1
5866,learning,2,5,furniture,585,images/sofa6.png,bad,-3,9,1,977.2,9,2,1,1
5866,learning,2,5,furniture,587,images/table8.png,neutral,0,7,1,703.3999999,7,4,1,1
5866,learning,2,5,furniture,589,images/table5.png,neutral,0,1,0,1017.9,0,1,1,0
5866,learning,2,5,furniture,591,images/sofa4.png,bad,-3,4,1,861.3000002,4,3,1,1
5866,learning,2,5,furniture,593,images/table3.png,neutral,0,5,1,787.90000010000006,5,3,1,1
5866,learning,2,5,furniture,595,images/table8.png,neutral,0,7,1,999.90000010000006,7,5,1,1
5866,learning,2,5,furniture,597,images/chair7.png,good,4,2,1,725.7,2,5,1,1
5866,learning,2,5,furniture,599,images/chair3.png,good,4,-3,0,1099.1,0,3,0,1
5866,learning,2,5,furniture,601,images/sofa4.png,bad,-3,4,1,704.8,4,4,1,1
5866,learning,2,5,furniture,603,images/sofa1.png,bad,-3,-4,1,1605.8,-4,1,0,0
5866,learning,2,5,furniture,605,images/chair3.png,good,4,-3,0,822.7,0,4,0,1
5866,learning,2,5,furniture,607,images/chair3.png,good,4,-3,0,494,0,5,0,1
5866,learning,2,5,furniture,609,images/sofa2.png,bad,-3,-7,1,857,-7,1,0,0
5866,learning,2,5,furniture,611,images/table8.png,neutral,0,7,1,810.40000010000006,7,6,1,1
5866,learning,2,5,furniture,613,images/chair5.png,good,4,6,0,1098.4,0,2,1,0
5866,learning,2,5,furniture,615,images/sofa5.png,bad,-3,-2,0,827,0,6,0,1
5866,learning,2,5,furniture,617,images/table3.png,neutral,0,5,1,715.3999999,5,4,1,1
5866,learning,2,5,furniture,619,images/sofa6.png,bad,-3,9,1,651,9,3,1,1
5866,learning,2,5,furniture,621,images/chair2.png,good,4,3,1,1010.1,3,1,1,1
5866,learning,2,5,furniture,623,images/table1.png,neutral,0,-5,0,953.8,0,1,0,1
5866,learning,2,5,furniture,625,images/table4.png,neutral,0,-8,0,1002.5,0,2,0,1
5866,learning,2,5,furniture,627,images/sofa4.png,bad,-3,4,1,993.40000010000006,4,5,1,1
5866,learning,2,5,furniture,629,images/chair5.png,good,4,6,0,859,0,3,1,0
5866,learning,2,5,furniture,631,images/chair7.png,good,4,2,1,700.3000002,2,6,1,1
5866,learning,2,5,furniture,633,images/chair3.png,good,4,-3,0,1080.6,0,6,0,1
5866,learning,2,5,furniture,635,images/table3.png,neutral,0,5,1,791.90000010000006,5,5,1,1
5866,learning,2,5,furniture,637,images/table4.png,neutral,0,-8,0,934.40000010000006,0,3,0,1
5866,learning,2,5,furniture,639,images/sofa4.png,bad,-3,4,1,732.1999998,4,6,1,1
5866,learning,2,5,furniture,641,images/table3.png,neutral,0,5,1,666.8999999,5,6,1,1
5866,learning,1,6,vehicles,658,images/truck6.png,good,3,1,0,836.5999999,0,1,1,0
5866,learning,1,6,vehicles,660,images/train6.png,neutral,0,1,0,754.6000001,0,1,0,1
5866,learning,1,6,vehicles,662,images/boat3.png,bad,-5,-6,1,762.2,-6,1,0,0
5866,learning,1,6,vehicles,664,images/truck8.png,good,3,4,1,997.8000002,4,1,1,1
5866,learning,1,6,vehicles,666,images/boat8.png,bad,-5,-6,0,732.2,0,1,0,1
5866,learning,1,6,vehicles,668,images/boat8.png,bad,-5,-5,0,576.3000002,0,2,0,1
5866,learning,1,6,vehicles,670,images/truck8.png,good,3,4,1,712.40000010000006,4,2,1,1
5866,learning,1,6,vehicles,672,images/truck4.png,good,3,1,1,870.8,1,1,1,1
5866,learning,1,6,vehicles,674,images/truck4.png,good,3,3,1,1055,3,2,1,1
5866,learning,1,6,vehicles,676,images/boat3.png,bad,-5,-5,0,649.0999999,0,2,0,1
5866,learning,1,6,vehicles,678,images/train6.png,neutral,0,1,1,845.3,1,2,0,0
5866,learning,1,6,vehicles,680,images/boat1.png,bad,-5,-7,0,757.8000002,0,1,0,1
5866,learning,1,6,vehicles,682,images/train1.png,neutral,0,1,1,847.6000001,1,1,0,0
5866,learning,1,6,vehicles,684,images/train4.png,neutral,0,1,1,1320.8,1,1,0,0
5866,learning,1,6,vehicles,686,images/train4.png,neutral,0,1,1,639.6000001,1,2,0,0
5866,learning,1,6,vehicles,688,images/boat7.png,bad,-5,-8,0,799.40000010000006,0,1,0,1
5866,learning,1,6,vehicles,690,images/truck4.png,good,3,5,1,667.8999999,5,3,1,1
5866,learning,1,6,vehicles,692,images/boat1.png,bad,-5,-7,0,621.90000010000006,0,2,0,1
5866,learning,1,6,vehicles,694,images/train1.png,neutral,0,-2,1,534.5,-2,2,0,0
5866,learning,1,6,vehicles,696,images/truck6.png,good,3,4,1,716.90000010000006,4,2,1,1
5866,learning,1,6,vehicles,698,images/train4.png,neutral,0,-3,1,1041.9,-3,3,0,0
5866,learning,1,6,vehicles,700,images/truck7.png,good,3,4,1,969.6000001,4,1,1,1
5866,learning,1,6,vehicles,702,images/truck4.png,good,3,4,1,646.5,4,4,1,1
5866,learning,1,6,vehicles,704,images/train4.png,neutral,0,-2,0,936.3999999,0,4,0,1
5866,learning,1,6,vehicles,706,images/train5.png,neutral,0,2,1,832.8999999,2,1,0,0
5866,learning,1,6,vehicles,708,images/truck8.png,good,3,4,1,853.2,4,3,1,1
5866,learning,1,6,vehicles,710,images/boat8.png,bad,-5,-4,0,619,0,3,0,1
5866,learning,1,6,vehicles,712,images/truck4.png,good,3,3,1,635.5,3,5,1,1
5866,learning,1,6,vehicles,714,images/train6.png,neutral,0,1,1,888.5999999,1,3,0,0
5866,learning,1,6,vehicles,716,images/train6.png,neutral,0,-2,1,631.8000002,-2,4,0,0
5866,learning,1,6,vehicles,718,images/truck2.png,good,3,1,1,782.3999999,1,1,1,1
5866,learning,1,6,vehicles,720,images/train6.png,neutral,0,-1,0,1046.4,0,5,0,1
5866,learning,1,6,vehicles,722,images/boat3.png,bad,-5,-2,0,723.3,0,3,0,1
5866,learning,1,6,vehicles,724,images/boat8.png,bad,-5,-6,0,545.90000010000006,0,4,0,1
5866,learning,1,6,vehicles,726,images/truck4.png,good,3,4,1,660.1999998,4,6,1,1
5866,learning,1,6,vehicles,728,images/train2.png,neutral,0,[-1],1,866.5,-1,1,0,0
5866,learning,1,6,vehicles,730,images/train6.png,neutral,0,[-1],0,601.6000001,0,6,0,1
5866,learning,1,6,vehicles,732,images/boat3.png,bad,-5,-4,0,711.1999998,0,4,0,1
5866,learning,1,6,vehicles,734,images/boat8.png,bad,-5,-3,0,623,0,5,0,1
5866,learning,1,6,vehicles,736,images/boat1.png,bad,-5,-7,0,558.5,0,3,0,1
5866,learning,1,6,vehicles,738,images/truck8.png,good,3,2,1,685.1999998,2,4,1,1
5866,learning,1,6,vehicles,740,images/train1.png,neutral,0,2,0,1018.3,0,3,0,1
5866,learning,1,6,vehicles,742,images/truck6.png,good,3,2,1,662.1999998,2,3,1,1
5866,learning,1,6,vehicles,744,images/train4.png,neutral,0,1,0,674.3,0,5,0,1
5866,learning,1,6,vehicles,746,images/boat5.png,bad,-5,-5,0,585.0999999,0,1,0,1
5866,learning,1,6,vehicles,748,images/boat3.png,bad,-5,-5,0,514.40000010000006,0,5,0,1
5866,learning,1,6,vehicles,750,images/boat3.png,bad,-5,-3,0,434.9000001,0,6,0,1
5866,learning,1,6,vehicles,752,images/boat8.png,bad,-5,-2,0,553.5999999,0,6,0,1
5866,learning,1,6,vehicles,754,images/truck8.png,good,3,1,1,657.90000010000006,1,5,1,1
5866,learning,1,6,vehicles,756,images/truck8.png,good,3,3,1,571.8000002,3,6,1,1
5866,learning,1,6,vehicles,758,images/train4.png,neutral,0,-1,0,714.8,0,6,0,1
5640,learning,2,1,fruit,73,images/apple3.png,neutral,0,4,1,1156.2,4,1,1,1
5640,learning,2,1,fruit,75,images/apple5.png,neutral,0,7,1,606.40000010000006,7,1,1,1
5640,learning,2,1,fruit,77,images/straw5.png,good,4,-2,1,535,-2,1,0,0
5640,learning,2,1,fruit,79,images/apple8.png,neutral,0,-3,1,534.3,-3,1,0,0
5640,learning,2,1,fruit,81,images/straw5.png,good,4,-2,1,513.8,-2,2,0,0
5640,learning,2,1,fruit,83,images/banana1.png,bad,-6,-4,1,685.1999998,-4,1,0,0
5640,learning,2,1,fruit,85,images/banana8.png,bad,-6,8,1,816.90000010000006,8,1,1,1
5640,learning,2,1,fruit,87,images/banana3.png,bad,-6,2,1,786.5999999,2,1,1,1
5640,learning,2,1,fruit,89,images/banana3.png,bad,-6,2,1,640.5,2,2,1,1
5640,learning,2,1,fruit,91,images/apple5.png,neutral,0,7,0,826.3000002,0,2,1,0
5640,learning,2,1,fruit,93,images/straw3.png,good,4,-5,0,995.8,0,1,0,1
5640,learning,2,1,fruit,95,images/straw3.png,good,4,-5,0,719.5999999,0,2,0,1
5640,learning,2,1,fruit,97,images/banana8.png,bad,-6,8,0,1357,0,2,1,0
5640,learning,2,1,fruit,99,images/apple8.png,neutral,0,-3,0,979.5,0,2,0,1
5640,learning,2,1,fruit,101,images/straw7.png,good,4,-8,1,960.3,-8,1,0,0
5640,learning,2,1,fruit,103,images/banana3.png,bad,-6,2,1,714,2,3,1,1
5640,learning,2,1,fruit,105,images/straw6.png,good,4,5,0,802.3,0,1,1,0
5640,learning,2,1,fruit,107,images/apple5.png,neutral,0,7,1,863.0999999,7,3,1,1
5640,learning,2,1,fruit,109,images/banana8.png,bad,-6,8,1,778,8,3,1,1
5640,learning,2,1,fruit,111,images/straw3.png,good,4,-5,1,983.3,-5,3,0,0
5640,learning,2,1,fruit,113,images/apple2.png,neutral,0,-9,1,842.3000002,-9,1,0,0
5640,learning,2,1,fruit,115,images/apple8.png,neutral,0,-3,0,706.2,0,3,0,1
5640,learning,2,1,fruit,117,images/straw7.png,good,4,-8,1,1012.5,-8,2,0,0
5640,learning,2,1,fruit,119,images/banana3.png,bad,-6,2,1,795.3,2,4,1,1
5640,learning,2,1,fruit,121,images/banana3.png,bad,-6,2,1,499.5,2,5,1,1
5640,learning,2,1,fruit,123,images/straw7.png,good,4,-8,0,712.5999999,0,3,0,1
5640,learning,2,1,fruit,125,images/banana8.png,bad,-6,8,1,972.8,8,4,1,1
5640,learning,2,1,fruit,127,images/apple8.png,neutral,0,-3,0,592.6999998,0,4,0,1
5640,learning,2,1,fruit,129,images/banana8.png,bad,-6,8,1,625.0999999,8,5,1,1
5640,learning,2,1,fruit,131,images/straw5.png,good,4,-2,1,706.3999999,-2,3,0,0
5640,learning,2,1,fruit,133,images/apple5.png,neutral,0,7,1,761.3999999,7,4,1,1
5640,learning,2,1,fruit,135,images/apple8.png,neutral,0,-3,0,645.8,0,5,0,1
5640,learning,2,1,fruit,137,images/apple4.png,neutral,0,1,1,771.3,1,1,1,1
5640,learning,2,1,fruit,139,images/banana2.png,bad,-6,-7,0,1287.2,0,1,0,1
5640,learning,2,1,fruit,141,images/banana1.png,bad,-6,-4,0,974,0,2,0,1
5640,learning,2,1,fruit,143,images/straw3.png,good,4,-5,1,993.40000010000006,-5,4,0,0
5640,learning,2,1,fruit,145,images/straw5.png,good,4,-2,0,763.40000010000006,0,4,0,1
5640,learning,2,1,fruit,147,images/apple5.png,neutral,0,7,1,550.40000010000006,7,5,1,1
5640,learning,2,1,fruit,149,images/straw1.png,good,4,9,1,808.0999999,9,1,1,1
5640,learning,2,1,fruit,151,images/straw5.png,good,4,-2,0,640.40000010000006,0,5,0,1
5640,learning,2,1,fruit,153,images/banana8.png,bad,-6,8,1,825.7,8,6,1,1
5640,learning,2,1,fruit,155,images/banana5.png,bad,-6,3,1,816,3,1,1,1
5640,learning,2,1,fruit,157,images/banana1.png,bad,-6,-4,0,592.6000001,0,3,0,1
5640,learning,2,1,fruit,159,images/apple3.png,neutral,0,4,0,1459.2,0,2,1,0
5640,learning,2,1,fruit,161,images/apple8.png,neutral,0,-3,0,685.8,0,6,0,1
5640,learning,2,1,fruit,163,images/apple5.png,neutral,0,7,1,535.3,7,6,1,1
5640,learning,2,1,fruit,165,images/straw3.png,good,4,-5,0,1003.5,0,5,0,1
5640,learning,2,1,fruit,167,images/straw3.png,good,4,-5,0,576.3,0,6,0,1
5640,learning,2,1,fruit,169,images/banana3.png,bad,-6,2,0,1061.8,0,6,1,0
5640,learning,2,1,fruit,171,images/straw5.png,good,4,-2,0,709.1000001,0,6,0,1
5640,learning,2,1,fruit,173,images/apple3.png,neutral,0,4,1,1059.2,4,3,1,1
5640,learning,1,2,vehicles,190,images/train4.png,bad,-6,-4,0,1009.2,0,1,0,1
5640,learning,1,2,vehicles,192,images/truck4.png,neutral,0,2,0,989.6000001,0,1,0,1
5640,learning,1,2,vehicles,194,images/truck1.png,neutral,0,-2,0,630.5,0,1,0,1
5640,learning,1,2,vehicles,196,images/plane8.png,good,5,8,1,828.5999999,8,1,1,1
5640,learning,1,2,vehicles,198,images/truck5.png,neutral,0,-1,1,777.5999999,-1,1,0,0
5640,learning,1,2,vehicles,200,images/train3.png,bad,-6,-2,1,780.3999999,-2,1,0,0
5640,learning,1,2,vehicles,202,images/truck4.png,neutral,0,[1],1,756.3,1,2,0,0
5640,learning,1,2,vehicles,204,images/plane8.png,good,5,5,1,485.6999998,5,2,1,1
5640,learning,1,2,vehicles,206,images/plane1.png,good,5,4,0,1167.4,0,1,1,0
5640,learning,1,2,vehicles,208,images/train1.png,bad,-6,-5,0,876.2,0,1,0,1
5640,learning,1,2,vehicles,210,images/plane5.png,good,5,4,0,893.6000001,0,1,1,0
5640,learning,1,2,vehicles,212,images/train1.png,bad,-6,-7,0,1007.7,0,2,0,1
5640,learning,1,2,vehicles,214,images/train4.png,bad,-6,-4,0,829.0999999,0,2,0,1
5640,learning,1,2,vehicles,216,images/truck1.png,neutral,0,-3,0,1037.1,0,2,0,1
5640,learning,1,2,vehicles,218,images/plane5.png,good,5,4,0,1400.4,0,2,1,0
5640,learning,1,2,vehicles,220,images/truck4.png,neutral,0,-2,1,696.0999999,-2,3,0,0
5640,learning,1,2,vehicles,222,images/plane8.png,good,5,4,1,505.7,4,3,1,1
5640,learning,1,2,vehicles,224,images/train1.png,bad,-6,-6,0,740,0,3,0,1
5640,learning,1,2,vehicles,226,images/train6.png,bad,-6,-5,0,944,0,1,0,1
5640,learning,1,2,vehicles,228,images/truck1.png,neutral,0,-1,0,785.40000010000006,0,3,0,1
5640,learning,1,2,vehicles,230,images/plane4.png,good,5,6,1,917.5,6,1,1,1
5640,learning,1,2,vehicles,232,images/plane1.png,good,5,4,1,580,4,2,1,1
5640,learning,1,2,vehicles,234,images/truck1.png,neutral,0,-1,0,728.6000001,0,4,0,1
5640,learning,1,2,vehicles,236,images/plane2.png,good,5,5,0,975.5,0,1,1,0
5640,learning,1,2,vehicles,238,images/train3.png,bad,-6,-5,0,814.8,0,2,0,1
5640,learning,1,2,vehicles,240,images/truck5.png,neutral,0,-2,1,1343.2,-2,2,0,0
5640,learning,1,2,vehicles,242,images/truck1.png,neutral,0,[-1],0,492.1000001,0,5,0,1
5640,learning,1,2,vehicles,244,images/truck8.png,neutral,0,1,1,1480.8,1,1,0,0
5640,learning,1,2,vehicles,246,images/train1.png,bad,-6,-6,0,703.1000001,0,4,0,1
5640,learning,1,2,vehicles,248,images/truck1.png,neutral,0,-2,0,480.8,0,6,0,1
5640,learning,1,2,vehicles,250,images/truck4.png,neutral,0,1,1,593,1,4,0,0
5640,learning,1,2,vehicles,252,images/train4.png,bad,-6,-7,0,772.8,0,3,0,1
5640,learning,1,2,vehicles,254,images/truck3.png,neutral,0,1,0,934,0,1,0,1
5640,learning,1,2,vehicles,256,images/train4.png,bad,-6,-7,0,656.3,0,4,0,1
5640,learning,1,2,vehicles,258,images/plane8.png,good,5,5,1,562.3000002,5,4,1,1
5640,learning,1,2,vehicles,260,images/train1.png,bad,-6,-5,0,440.6999998,0,5,0,1
5640,learning,1,2,vehicles,262,images/train7.png,bad,-6,-7,0,933.3,0,1,0,1
5640,learning,1,2,vehicles,264,images/plane5.png,good,5,7,1,519.6999998,7,3,1,1
5640,learning,1,2,vehicles,266,images/truck5.png,neutral,0,[1],0,739.3999999,0,3,0,1
